level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	11	1	2	1	784	1141	18	8	58.754715	ate
5	1	11	1	2	2	806	1143	17	7	62.166962	wie
5	1	11	1	2	3	830	1141	6	18	60.808075	a
5	1	11	1	2	4	846	1141	11	18	54.592690	ie
2	1	12	0	0	0	837	1168	43	12	-1	
3	1	12	1	0	0	837	1168	43	12	-1	
4	1	12	1	1	0	837	1168	43	12	-1	
5	1	12	1	1	1	837	1168	43	12	0.000000	sacle
2	1	13	0	0	0	735	1206	160	43	-1	
3	1	13	1	0	0	735	1206	160	43	-1	
4	1	13	1	1	0	735	1206	160	43	-1	
5	1	13	1	1	1	735	1206	160	43	14.576721	=e
